om,range_1,range_2,range_3,range_4,range_5,range_6,range_7,range_8,range_9,range_10,range_11,range_12,range_13,range_14,range_15,range_16,range_17,bearing_1,bearing_2,bearing_3,bearing_4,bearing_5,bearing_6,bearing_7,bearing_8,bearing_9,bearing_10,bearing_11,bearing_12,bearing_13,bearing_14,bearing_15,bearing_16,bearing_17
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37130716427165,2.81830716427165,4.34730716427165,4.11130716427165,2.26630716427165,3.90830716427165,2.68430716427165,0,0,0,0,0,0,0,0,0,0,1.96672119442642,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.82430716427165,4.35530716427165,4.11730716427165,2.27330716427165,3.91330716427165,2.69530716427165,0,0,0,0,0,0,0,0,0,0,1.96672119442642,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.81930716427165,4.33830716427165,4.10530716427165,2.27230716427165,3.90830716427165,2.69530716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37330716427165,2.82630716427165,4.33630716427165,4.11330716427165,2.27330716427165,3.90930716427165,2.69330716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.82030716427165,4.34330716427165,4.11430716427165,2.26230716427165,3.91630716427165,2.69330716427165,0,0,0,0,0,0,0,0,0,0,1.94828663560289,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37230716427165,2.81630716427165,4.33630716427165,4.11230716427165,2.28830716427165,3.90730716427165,2.69330716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37930716427165,2.81930716427165,4.35030716427165,4.11030716427165,2.25630716427165,3.90230716427165,2.69030716427165,0,0,0,0,0,0,0,0,0,0,1.91756237089701,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.81530716427165,4.34930716427165,4.10230716427165,2.26430716427165,3.90930716427165,2.69130716427165,0,0,0,0,0,0,0,0,0,0,1.93599692972053,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37630716427165,2.81730716427165,4.35330716427165,4.10630716427165,2.27430716427165,3.91730716427165,2.69630716427165,0,0,0,0,0,0,0,0,0,0,1.96672119442642,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37630716427165,2.82530716427165,4.33730716427165,4.11230716427165,2.26530716427165,3.89730716427165,2.69430716427165,0,0,0,0,0,0,0,0,0,0,1.96672119442642,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.36930716427165,2.82830716427165,4.32630716427165,4.11830716427165,2.26830716427165,3.90830716427165,2.69330716427165,0,0,0,0,0,0,0,0,0,0,1.94828663560289,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37630716427165,2.82230716427165,4.33830716427165,4.10430716427165,2.26830716427165,3.91130716427165,2.69530716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.541115312073477,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.82230716427165,4.33230716427165,4.11830716427165,2.25930716427165,3.90230716427165,2.68930716427165,0,0,0,0,0,0,0,0,0,0,1.94828663560289,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37630716427165,2.82330716427165,4.34630716427165,4.11430716427165,2.27130716427165,3.90930716427165,2.69430716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.81930716427165,4.33930716427165,4.12230716427165,2.27430716427165,3.91230716427165,2.70230716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.82130716427165,4.34330716427165,4.11630716427165,2.25630716427165,3.90930716427165,2.69630716427165,0,0,0,0,0,0,0,0,0,0,1.94828663560289,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37930716427165,2.82030716427165,4.33930716427165,4.11530716427165,2.27230716427165,3.91130716427165,2.69530716427165,0,0,0,0,0,0,0,0,0,0,1.94828663560289,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37330716427165,2.82630716427165,4.34630716427165,4.11430716427165,2.25730716427165,3.90030716427165,2.69130716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.81930716427165,4.34830716427165,4.10930716427165,2.26630716427165,3.90830716427165,2.69430716427165,0,0,0,0,0,0,0,0,0,0,1.94214178266171,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37030716427165,2.83530716427165,4.34630716427165,4.11930716427165,2.27630716427165,3.90630716427165,2.69930716427165,0,0,0,0,0,0,0,0,0,0,1.96672119442642,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.82530716427165,4.35530716427165,4.10830716427165,2.26230716427165,3.91630716427165,2.69430716427165,0,0,0,0,0,0,0,0,0,0,1.95443148854406,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.36930716427165,2.81830716427165,4.34330716427165,4.11530716427165,2.24930716427165,3.91130716427165,2.69030716427165,0,0,0,0,0,0,0,0,0,0,1.96672119442642,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37830716427165,2.82630716427165,4.33630716427165,4.11130716427165,2.26930716427165,3.90230716427165,2.69630716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.82130716427165,4.33430716427165,4.10330716427165,2.26630716427165,3.90730716427165,2.68930716427165,0,0,0,0,0,0,0,0,0,0,1.94828663560289,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.82130716427165,4.33530716427165,4.11030716427165,2.27730716427165,3.90430716427165,2.69330716427165,0,0,0,0,0,0,0,0,0,0,1.94214178266171,0.541115312073477,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37230716427165,2.82030716427165,4.34030716427165,4.10730716427165,2.25530716427165,3.90930716427165,2.69530716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.82630716427165,4.34330716427165,4.11230716427165,2.25830716427165,3.91530716427165,2.69330716427165,0,0,0,0,0,0,0,0,0,0,1.92370722383818,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37330716427165,2.82430716427165,4.34730716427165,4.11630716427165,2.26030716427165,3.90230716427165,2.69830716427165,0,0,0,0,0,0,0,0,0,0,1.95443148854406,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.82730716427165,4.33730716427165,4.11530716427165,2.26930716427165,3.90430716427165,2.69230716427165,0,0,0,0,0,0,0,0,0,0,1.93599692972053,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.81930716427165,4.35030716427165,4.11130716427165,2.26630716427165,3.91130716427165,2.70230716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37330716427165,2.81330716427165,4.34830716427165,4.10830716427165,2.26430716427165,3.91330716427165,2.69330716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37830716427165,2.81730716427165,4.35030716427165,4.12530716427165,2.26330716427165,3.91230716427165,2.69630716427165,0,0,0,0,0,0,0,0,0,0,1.95443148854406,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37330716427165,2.82530716427165,4.33130716427165,4.11930716427165,2.27430716427165,3.91230716427165,2.69130716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.81830716427165,4.35230716427165,4.10830716427165,2.26930716427165,3.91030716427165,2.69830716427165,0,0,0,0,0,0,0,0,0,0,1.94828663560289,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.81930716427165,4.34130716427165,4.11630716427165,2.25630716427165,3.90330716427165,2.69330716427165,0,0,0,0,0,0,0,0,0,0,1.94828663560289,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37330716427165,2.82730716427165,4.33430716427165,4.11530716427165,2.28130716427165,3.91430716427165,2.69130716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.81730716427165,4.34430716427165,4.11830716427165,2.26530716427165,3.90930716427165,2.69430716427165,0,0,0,0,0,0,0,0,0,0,1.92370722383818,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.82730716427165,4.33330716427165,4.11530716427165,2.27730716427165,3.90730716427165,2.69330716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37830716427165,2.82830716427165,4.33930716427165,4.11730716427165,2.26830716427165,3.90830716427165,2.69130716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37630716427165,2.81830716427165,4.34130716427165,4.11030716427165,2.26330716427165,3.90930716427165,2.69830716427165,0,0,0,0,0,0,0,0,0,0,1.94214178266171,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37930716427165,2.82230716427165,4.34530716427165,4.11330716427165,2.26730716427165,3.90730716427165,2.70230716427165,0,0,0,0,0,0,0,0,0,0,1.94828663560289,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.82430716427165,4.33630716427165,4.10630716427165,2.26430716427165,3.91030716427165,2.68930716427165,0,0,0,0,0,0,0,0,0,0,1.94828663560289,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.38030716427165,2.82930716427165,4.34130716427165,4.11030716427165,2.26030716427165,3.91430716427165,2.69630716427165,0,0,0,0,0,0,0,0,0,0,1.91141751795583,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.82530716427165,4.34230716427165,4.11130716427165,2.25830716427165,3.90530716427165,2.69530716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37830716427165,2.82130716427165,4.34430716427165,4.12230716427165,2.26330716427165,3.90930716427165,2.69430716427165,0,0,0,0,0,0,0,0,0,0,1.91141751795583,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.81930716427165,4.33730716427165,4.11330716427165,2.26730716427165,3.90730716427165,2.69130716427165,0,0,0,0,0,0,0,0,0,0,1.92370722383818,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.81630716427165,4.33930716427165,4.10730716427165,2.26630716427165,3.90530716427165,2.70130716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37830716427165,2.81930716427165,4.34030716427165,4.11030716427165,2.26430716427165,3.90730716427165,2.69230716427165,0,0,0,0,0,0,0,0,0,0,1.93599692972053,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.82430716427165,4.34930716427165,4.11630716427165,2.25630716427165,3.90830716427165,2.69130716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.82030716427165,4.34230716427165,4.11530716427165,2.26630716427165,3.91430716427165,2.68630716427165,0,0,0,0,0,0,0,0,0,0,1.94214178266171,0.5349704591323,0.123265312073476,-0.460495717338288,-0.245425864397112,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37630716427165,2.82030716427165,4.35630716427165,4.11830716427165,2.26530716427165,3.90630716427165,2.69730716427165,0,0,0,0,0,0,0,0,0,0,1.95443148854406,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37930716427165,2.82330716427165,4.34430716427165,4.11930716427165,2.27030716427165,3.91330716427165,2.69830716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37630716427165,2.82430716427165,4.34530716427165,4.11930716427165,2.26930716427165,3.90930716427165,2.68930716427165,0,0,0,0,0,0,0,0,0,0,1.94214178266171,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37930716427165,2.82130716427165,4.34130716427165,4.11130716427165,2.25530716427165,3.90830716427165,2.69730716427165,0,0,0,0,0,0,0,0,0,0,1.94214178266171,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37830716427165,2.82230716427165,4.35430716427165,4.11530716427165,2.27230716427165,3.90630716427165,2.69430716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37630716427165,2.83030716427165,4.34930716427165,4.11030716427165,2.27630716427165,3.90930716427165,2.69730716427165,0,0,0,0,0,0,0,0,0,0,1.94214178266171,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37830716427165,2.81830716427165,4.33530716427165,4.10530716427165,2.25930716427165,3.91330716427165,2.69530716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.82130716427165,4.33130716427165,4.10930716427165,2.26130716427165,3.91330716427165,2.69530716427165,0,0,0,0,0,0,0,0,0,0,1.95443148854406,0.5349704591323,0.123265312073476,-0.460495717338288,-0.245425864397112,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37930716427165,2.81430716427165,4.34130716427165,4.11230716427165,2.26230716427165,3.90830716427165,2.69930716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.82630716427165,4.34630716427165,4.11430716427165,2.26230716427165,3.91530716427165,2.69330716427165,0,0,0,0,0,0,0,0,0,0,1.94214178266171,0.5349704591323,0.123265312073476,-0.460495717338288,-0.245425864397112,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.82430716427165,4.34430716427165,4.12230716427165,2.26930716427165,3.91830716427165,2.69430716427165,0,0,0,0,0,0,0,0,0,0,1.96672119442642,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37830716427165,2.81430716427165,4.34430716427165,4.11530716427165,2.26930716427165,3.90730716427165,2.69630716427165,0,0,0,0,0,0,0,0,0,0,1.94214178266171,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.80621851145594,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37430716427165,2.83130716427165,4.34030716427165,4.10530716427165,2.27030716427165,3.91030716427165,2.69430716427165,0,0,0,0,0,0,0,0,0,0,1.96672119442642,0.541115312073477,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37230716427165,2.82130716427165,4.34730716427165,4.11530716427165,2.26730716427165,3.91030716427165,2.69230716427165,0,0,0,0,0,0,0,0,0,0,1.94828663560289,0.5349704591323,0.123265312073476,-0.460495717338288,-0.257715570279465,-0.933649393808876,-1.81236336439711,0
0.00056027859672292,0,0,0,0,0,0,0,0,0,1.37730716427165,2.82830716427165,4.34530716427165,4.11030716427165,2.26330716427165,3.90830716427165,2.69730716427165,0,0,0,0,0,0,0,0,0,0,1.96057634148524,0.5349704591323,0.123265312073476,-0.460495717338288,-0.251570717338288,-0.933649393808876,-1.80621851145594,0
